symbol,direction,open_time,close_time,status,open_price,close_price,sl,tp,lot,sl_pips,risk_usd,risk_pct,pnl_pips,pnl_usd
NZDUSD,SELL,2026-04-03 10:27:00+00:00,2026-04-03 11:13:00+00:00,tp,0.57116,0.57055,0.57116,0.57055,0.21,2.1,3.72,0.244,4.78,11.16
NZDUSD,SELL,2026-04-03 11:40:00+00:00,2026-04-03 13:47:00+00:00,sl,0.57062,0.57088,0.57088,0.56987,0.17,2.5,3.67,0.239,-3.91,-3.67
NZDUSD,SELL,2026-04-03 13:57:00+00:00,2026-04-03 14:22:00+00:00,sl,0.57095,0.57122,0.57122,0.57012,0.16,2.7,3.78,0.247,-4.14,-3.78
GBPAUD,SELL,2026-04-03 14:17:00+00:00,2026-04-03 15:30:00+00:00,tp,1.91615,1.91376,1.91615,1.91376,0.07,8.7,3.74,0.245,22.06,10.29
NAS100,BUY,2026-04-03 14:27:00+00:00,2026-04-03 15:04:00+00:00,sl,23985.45,24022.8,24022.8,24062.72757,0.1,343.5,3.43,0.225,365.5,3.74
NZDUSD,SELL,2026-04-03 15:05:00+00:00,2026-04-03 15:30:00+00:00,tp,0.57109,0.57021,0.57109,0.57021,0.15,2.9,3.8,0.248,7.43,11.4
NAS100,BUY,2026-04-03 15:13:00+00:00,2026-04-03 15:18:00+00:00,sl,24003.05,23968.18824,23968.18824,24081.48897,0.1,348.6,3.49,0.228,-356.62,-3.49
NAS100,BUY,2026-04-03 15:20:00+00:00,2026-04-03 15:30:00+00:00,tp,23983.05,24070.49724,23944.18456,24070.49724,0.1,388.7,3.89,0.255,866.47,8.74
NZDUSD,SELL,2026-04-03 15:31:00+00:00,2026-04-03 15:34:00+00:00,sl,0.57029,0.57064,0.57064,0.56921,0.12,3.6,3.7,0.238,-4.98,-3.7
NZDUSD,SELL,2026-04-03 15:49:00+00:00,2026-04-03 16:05:00+00:00,sl,0.57031,0.57068,0.57068,0.5692,0.12,3.7,3.81,0.245,-5.09,-3.81
NZDUSD,SELL,2026-04-03 16:13:00+00:00,2026-04-03 17:59:00+00:00,tp,0.57066,0.56952,0.57066,0.56952,0.11,3.8,3.6,0.232,10.0,10.79
EURUSD,SELL,2026-04-03 17:02:00+00:00,2026-04-03 23:10:00+00:00,sl,1.15348,1.15263,1.15263,1.14996,0.03,11.7,3.03,0.195,7.2,2.19
NZDUSD,SELL,2026-04-03 18:08:00+00:00,2026-04-03 22:56:00+00:00,sl,0.56948,0.56948,0.56948,0.56812,0.09,4.5,3.52,0.226,-1.4,-0.0
GBPAUD,SELL,2026-04-03 18:13:00+00:00,2026-04-03 18:20:00+00:00,sl,1.915,1.91626,1.91626,1.91152,0.05,12.6,3.89,0.25,-14.44,-3.89
EURUSD,BUY,2026-04-06 11:20:00+00:00,2026-04-06 13:46:00+00:00,sl,1.15604,1.15461,1.15461,1.16034,0.03,14.3,3.69,0.238,-15.61,-3.69
NZDUSD,BUY,2026-04-06 11:24:00+00:00,2026-04-06 12:57:00+00:00,sl,0.57239,0.57189,0.57189,0.57391,0.08,5.0,3.47,0.223,-6.45,-3.47
EURUSD,BUY,2026-04-06 14:16:00+00:00,2026-04-06 17:38:00+00:00,sl,1.15459,1.15596,1.15596,1.1575,0.04,9.7,3.33,0.215,12.45,4.73
GBPUSD,BUY,2026-04-06 16:28:00+00:00,2026-04-06 17:02:00+00:00,sl,1.32542,1.32542,1.32542,1.32877,0.03,12.2,3.15,0.203,-1.6,0.0
GBPAUD,SELL,2026-04-06 17:48:00+00:00,2026-04-07 04:38:00+00:00,sl,1.91344,1.91519,1.91519,1.90865,0.03,17.4,3.22,0.208,-19.23,-3.22
EURUSD,BUY,2026-04-06 19:25:00+00:00,2026-04-07 04:38:00+00:00,sl,1.15462,1.15325,1.15325,1.15874,0.03,13.7,3.55,0.228,-15.04,-3.55
NAS100,BUY,2026-04-06 20:16:00+00:00,2026-04-07 01:05:00+00:00,sl,24082.6,24227.95,24227.95,24443.12445,0.1,1602.3,16.02,1.032,1445.5,14.53
Nikkei225,BUY,2026-04-07 01:16:00+00:00,2026-04-07 02:49:00+00:00,sl,53996.9,53753.23625,53753.23625,54727.89125,3.0,2436.6,3.65,0.233,-2566.64,-3.65
Nikkei225,BUY,2026-04-07 03:24:00+00:00,2026-04-07 04:00:00+00:00,sl,53846.9,53641.48625,53641.48625,54463.14125,3.0,2054.1,3.08,0.197,-2184.14,-3.08
GER40,SELL,2026-04-07 09:39:00+00:00,2026-04-07 09:59:00+00:00,sl,23095.8,23175.45833,23175.45833,22896.65417,0.1,796.6,7.97,0.513,-812.58,-7.97
GER40,BUY,2026-04-07 10:13:00+00:00,2026-04-07 11:21:00+00:00,sl,23164.4,23323.3,23323.3,23420.8375,0.1,1025.8,10.26,0.664,1573.0,15.89
EU50,BUY,2026-04-07 11:08:00+00:00,2026-04-07 11:33:00+00:00,sl,5713.52,5757.32,5757.32,5817.03125,0.1,345.0,3.45,0.223,425.0,4.38
GER40,BUY,2026-04-07 11:29:00+00:00,2026-04-07 13:43:00+00:00,sl,23340.4,23183.19167,23183.19167,23733.42083,0.1,1572.1,15.72,1.007,-1588.08,-15.72
EU50,BUY,2026-04-07 11:43:00+00:00,2026-04-07 13:41:00+00:00,sl,5751.52,5712.32875,5712.32875,5869.09375,0.1,391.9,3.92,0.25,-404.91,-3.92
UKOUSD,BUY,2026-04-07 13:16:00+00:00,2026-04-07 22:45:00+00:00,sl,111.6355,107.8615,107.8615,118.24,0.01,377.4,32.47,2.073,-380.7,-32.47
GER40,BUY,2026-04-07 13:44:00+00:00,2026-04-07 16:48:00+00:00,sl,23214.4,22978.45,22978.45,23804.275,0.1,2359.5,23.6,1.526,-2375.5,-23.6
NAS100,SELL,2026-04-07 15:13:00+00:00,2026-04-07 16:30:00+00:00,sl,24022.3,24151.21838,24151.21838,23732.23364,0.1,1289.2,12.89,0.834,-1297.18,-12.89
Nikkei225,BUY,2026-04-08 01:00:00+00:00,2026-04-08 01:34:00+00:00,sl,54447.72,55324.02,55324.02,55708.55925,1.0,4202.8,2.1,0.142,8633.0,4.38
Nikkei225,BUY,2026-04-08 01:46:00+00:00,2026-04-08 10:29:00+00:00,sl,55420.22,56516.52,56516.52,57210.93425,1.0,5969.0,2.98,0.201,10833.0,5.48
GER40,BUY,2026-04-08 08:11:00+00:00,2026-04-08 09:02:00+00:00,sl,24057.49,24253.39,24253.39,24358.84417,0.1,1205.4,12.05,0.814,1943.0,19.59
UKOUSD,SELL,2026-04-08 09:04:00+00:00,2026-04-08 11:25:00+00:00,sl,95.9855,97.628,97.628,93.11112,0.01,164.2,14.13,0.941,-167.55,-14.13
GER40,BUY,2026-04-08 09:13:00+00:00,2026-04-08 10:12:00+00:00,sl,24147.49,24012.37333,24012.37333,24485.28167,0.1,1351.2,13.51,0.9,-1367.17,-13.51
UKOUSD,SELL,2026-04-08 11:50:00+00:00,2026-04-08 15:03:00+00:00,sl,96.5955,94.3555,94.3555,92.19862,0.01,251.3,21.61,1.461,220.7,19.27
GBPUSD,BUY,2026-04-08 12:06:00+00:00,2026-04-08 14:39:00+00:00,sl,1.34297,1.34548,1.34548,1.3505,0.01,27.4,2.35,0.159,23.5,2.16
GBPAUD,BUY,2026-04-08 12:58:00+00:00,2026-04-08 14:24:00+00:00,sl,1.90792,1.90929,1.90929,1.91518,0.02,26.4,3.26,0.22,11.95,1.69
GER40,BUY,2026-04-08 13:16:00+00:00,2026-04-09 16:55:00+00:00,sl,23947.49,23698.89,23698.89,24568.99,0.1,2486.0,24.86,1.681,-2502.0,-24.86
NAS100,BUY,2026-04-08 14:08:00+00:00,2026-04-08 16:39:00+00:00,sl,25048.75,24977.08088,24977.08088,25210.00551,0.1,716.7,7.17,0.485,-724.69,-7.17
DJ30,BUY,2026-04-08 14:16:00+00:00,2026-04-08 17:52:00+00:00,sl,47853.05,47688.57885,47688.57885,48305.34567,0.1,1644.7,14.14,0.956,-1655.71,-14.14
GBPAUD,BUY,2026-04-08 15:06:00+00:00,2026-04-08 15:53:00+00:00,sl,1.90859,1.9063,1.9063,1.91487,0.02,22.8,2.82,0.187,-24.65,-2.82
UKOUSD,SELL,2026-04-08 15:58:00+00:00,2026-04-08 17:31:00+00:00,sl,93.5105,96.4835,96.4835,88.30775,0.01,297.3,25.58,1.706,-300.6,-25.58
UKOUSD,SELL,2026-04-09 09:17:00+00:00,2026-04-09 10:27:00+00:00,sl,99.0575,100.0595,100.0595,97.304,0.01,100.2,8.62,0.593,-103.5,-8.62
USDJPY,BUY,2026-04-09 10:00:00+00:00,2026-04-09 17:40:00+00:00,sl,158.826,159.1665,159.1665,159.38266,0.03,18.6,3.01,0.207,32.15,5.52
GBPUSD,SELL,2026-04-09 10:08:00+00:00,2026-04-09 10:55:00+00:00,sl,1.34001,1.3396,1.3396,1.33724,0.04,10.1,3.47,0.239,2.5,1.41
EURUSD,BUY,2026-04-09 10:43:00+00:00,2026-04-09 14:40:00+00:00,tp,1.16619,1.16843,1.16722,1.16843,0.05,7.4,3.2,0.222,21.02,9.6
GBPUSD,SELL,2026-04-09 11:04:00+00:00,2026-04-09 12:09:00+00:00,sl,1.33942,1.34087,1.34087,1.33542,0.02,14.5,2.5,0.173,-16.13,-2.5
UKOUSD,SELL,2026-04-09 12:17:00+00:00,2026-04-09 17:27:00+00:00,sl,99.6825,101.508,101.508,96.48788,0.01,182.5,15.7,1.088,-185.85,-15.7
DJ30,BUY,2026-04-09 14:37:00+00:00,2026-04-09 16:54:00+00:00,sl,47731.08,47898.68,47898.68,48017.29154,0.1,1040.8,8.95,0.62,1665.0,14.41
SP500,BUY,2026-04-09 16:53:00+00:00,2026-04-09 17:33:00+00:00,sl,6782.54,6769.9995,6769.9995,6813.89125,0.30000000000000004,125.4,3.24,0.223,-129.01,-3.24
EURUSD,BUY,2026-04-09 16:56:00+00:00,2026-04-09 17:36:00+00:00,sl,1.16876,1.16768,1.16768,1.172,0.03,10.8,2.79,0.193,-12.11,-2.79
Nikkei225,BUY,2026-04-10 03:01:00+00:00,2026-04-10 13:25:00+00:00,sl,56653.72,57075.02,57075.02,57349.81375,3.0,2320.3,3.48,0.244,4083.0,6.32
GER40,BUY,2026-04-10 08:14:00+00:00,2026-04-10 09:38:00+00:00,sl,23919.12,23850.27833,23850.27833,24091.22417,0.1,688.4,6.88,0.483,-704.42,-6.88
UKOUSD,SELL,2026-04-10 09:19:00+00:00,2026-04-10 10:03:00+00:00,sl,98.8545,99.64335,99.64335,97.47401,0.01,78.9,6.79,0.476,-82.18,-6.79
GER40,SELL,2026-04-10 09:59:00+00:00,2026-04-10 12:19:00+00:00,sl,23862.32,23942.43667,23942.43667,23662.02833,0.1,801.2,8.01,0.565,-817.17,-8.01
GBPUSD,SELL,2026-04-10 10:06:00+00:00,2026-04-10 11:24:00+00:00,sl,1.34229,1.34229,1.34229,1.33931,0.03,10.8,2.8,0.198,-1.6,-0.0
USDJPY,BUY,2026-04-10 10:11:00+00:00,2026-04-10 15:12:00+00:00,sl,159.302,159.15639,159.15639,159.73882,0.04,14.6,3.15,0.223,-16.46,-3.15
NZDUSD,SELL,2026-04-10 11:16:00+00:00,2026-04-10 11:34:00+00:00,sl,0.58378,0.58422,0.58422,0.58245,0.09,4.4,3.43,0.243,-5.83,-3.43
NZDUSD,SELL,2026-04-10 11:39:00+00:00,2026-04-10 14:21:00+00:00,sl,0.58408,0.58454,0.58454,0.58271,0.08,4.6,3.15,0.223,-5.97,-3.15
GBPAUD,BUY,2026-04-10 13:27:00+00:00,2026-04-10 14:00:00+00:00,sl,1.90262,1.90103,1.90103,1.90697,0.03,15.8,2.93,0.208,-17.64,-2.93
UKOUSD,SELL,2026-04-10 13:32:00+00:00,2026-04-10 21:39:00+00:00,sl,98.3895,96.4545,96.4545,94.72238,0.01,209.5,18.03,1.281,190.2,16.65
EU50,SELL,2026-04-13 08:23:00+00:00,2026-04-13 10:03:00+00:00,sl,5861.47,5879.845,5879.845,5806.345,0.1,183.8,1.84,0.13,-196.75,-1.84
USDJPY,BUY,2026-04-13 10:03:00+00:00,2026-04-13 17:45:00+00:00,sl,159.689,159.5397,159.5397,160.13689,0.04,14.9,3.23,0.228,-16.83,-3.23
UKOUSD,BUY,2026-04-13 10:59:00+00:00,2026-04-13 11:42:00+00:00,sl,103.7555,105.0175,105.0175,105.59825,0.01,105.3,9.06,0.641,122.9,10.86
UKOUSD,BUY,2026-04-13 11:50:00+00:00,2026-04-13 16:48:00+00:00,sl,104.5705,103.09,103.09,107.16138,0.01,148.1,12.74,0.895,-151.35,-12.74
NZDUSD,SELL,2026-04-13 11:56:00+00:00,2026-04-13 14:00:00+00:00,sl,0.58304,0.5835,0.5835,0.58166,0.08,4.6,3.17,0.222,-6.0,-3.17
EURUSD,SELL,2026-04-13 12:01:00+00:00,2026-04-13 14:00:00+00:00,sl,1.16881,1.16974,1.16974,1.16603,0.04,9.3,3.2,0.224,-10.59,-3.2
GBPAUD,BUY,2026-04-13 14:06:00+00:00,2026-04-13 15:37:00+00:00,tp,1.90554,1.90917,1.90754,1.90917,0.04,13.2,3.25,0.229,34.47,8.94
NAS100,BUY,2026-04-13 14:14:00+00:00,2026-04-13 14:36:00+00:00,sl,25024.15,24974.25294,24974.25294,25136.41838,0.1,499.0,4.99,0.352,-506.97,-4.99
EU50,SELL,2026-04-13 14:31:00+00:00,2026-04-13 16:49:00+00:00,sl,5874.47,5901.095,5901.095,5794.595,0.1,266.2,2.66,0.188,-279.25,-2.66
SP500,SELL,2026-04-13 14:36:00+00:00,2026-04-13 15:46:00+00:00,sl,6777.08,6787.49017,6787.49017,6751.05458,0.30000000000000004,104.1,2.69,0.19,-107.7,-2.69
GBPAUD,BUY,2026-04-13 15:53:00+00:00,2026-04-13 16:10:00+00:00,sl,1.9084,1.90674,1.90674,1.91295,0.03,16.6,3.06,0.216,-18.36,-3.06
GBPAUD,BUY,2026-04-13 16:13:00+00:00,2026-04-13 16:48:00+00:00,sl,1.90696,1.9077,1.9077,1.91152,0.03,16.6,3.07,0.217,5.65,1.38
EU50,BUY,2026-04-13 16:49:00+00:00,2026-04-13 19:51:00+00:00,sl,5909.27,5947.07,5947.07,6003.2075,0.1,313.1,3.13,0.223,365.0,3.78
SP500,BUY,2026-04-13 17:04:00+00:00,2026-04-13 19:34:00+00:00,sl,6823.44,6849.51,6849.51,6867.04271,0.2,174.4,3.0,0.214,257.1,4.48
NZDUSD,BUY,2026-04-13 17:33:00+00:00,2026-04-13 18:23:00+00:00,sl,0.58474,0.5841,0.5841,0.58666,0.06,6.4,3.3,0.236,-7.8,-3.3
USDJPY,BUY,2026-04-13 18:38:00+00:00,2026-04-13 19:47:00+00:00,sl,159.722,159.49078,159.49078,160.41565,0.02,23.1,2.5,0.179,-25.02,-2.5
UKOUSD,BUY,2026-04-13 18:38:00+00:00,2026-04-13 21:45:00+00:00,sl,103.4355,100.4415,100.4415,108.675,0.01,299.4,25.76,1.847,-302.7,-25.76
NZDUSD,BUY,2026-04-13 19:43:00+00:00,2026-04-13 22:41:00+00:00,sl,0.58563,0.58686,0.58686,0.58786,0.05,7.5,3.21,0.229,10.95,5.31
SP500,BUY,2026-04-13 19:56:00+00:00,2026-04-13 22:54:00+00:00,sl,6852.49,6886.18,6886.18,6907.97229,0.1,221.9,1.91,0.136,333.3,2.9
DJ30,BUY,2026-04-13 20:08:00+00:00,2026-04-14 10:06:00+00:00,sl,47970.1,48309.23,48309.23,48625.71058,0.1,2384.0,20.5,1.464,3380.3,29.17
Nikkei225,BUY,2026-04-14 03:03:00+00:00,2026-04-14 03:31:00+00:00,sl,57471.9,57840.7,57840.7,58085.9475,3.0,2046.8,3.07,0.222,3558.0,5.53
Nikkei225,BUY,2026-04-14 03:54:00+00:00,2026-04-14 16:34:00+00:00,sl,57886.9,58298.2,58298.2,58565.91625,3.0,2263.4,3.4,0.245,3983.0,6.17
GER40,BUY,2026-04-14 08:45:00+00:00,2026-04-14 10:03:00+00:00,sl,23891.88,23975.78,23975.78,24007.40292,0.1,462.1,4.62,0.333,823.0,8.39
EU50,BUY,2026-04-14 09:33:00+00:00,2026-04-14 10:09:00+00:00,sl,5950.17,5968.97,5968.97,5993.4825,0.2,144.4,2.89,0.208,175.0,3.76
GBPAUD,BUY,2026-04-14 10:02:00+00:00,2026-04-14 11:37:00+00:00,sl,1.90698,1.90543,1.90543,1.91122,0.03,15.4,2.85,0.206,-17.23,-2.85
UKOUSD,SELL,2026-04-14 10:05:00+00:00,2026-04-14 16:19:00+00:00,sl,100.1545,98.8195,98.8195,97.62321,0.01,144.6,12.44,0.891,130.2,11.48
EU50,BUY,2026-04-14 10:12:00+00:00,2026-04-14 11:59:00+00:00,sl,5965.17,5986.97,5986.97,6020.8575,0.1,185.6,1.86,0.13,205.0,2.18
GER40,BUY,2026-04-14 11:37:00+00:00,2026-04-16 09:02:00+00:00,sl,24005.88,24173.88,24173.88,24273.43208,0.1,1070.2,10.7,0.75,1664.0,16.8
EU50,BUY,2026-04-14 12:08:00+00:00,2026-04-15 15:05:00+00:00,sl,5987.17,5958.67,5958.67,6072.67,0.1,285.0,2.85,0.199,-298.0,-2.85
GBPAUD,SELL,2026-04-14 16:17:00+00:00,2026-04-14 18:00:00+00:00,sl,1.90256,1.90256,1.90256,1.8973,0.03,19.1,3.54,0.247,-1.8,-0.0
UKOUSD,SELL,2026-04-14 16:42:00+00:00,2026-04-14 17:08:00+00:00,sl,98.8595,97.2945,97.2945,95.75412,0.01,177.4,15.27,1.055,153.2,13.46
DJ30,BUY,2026-04-14 17:26:00+00:00,2026-04-17 10:55:00+00:00,sl,48456.13,48752.73,48752.73,49040.18769,0.1,2123.8,18.27,1.251,2955.0,25.51
UKOUSD,SELL,2026-04-14 17:28:00+00:00,2026-04-15 04:09:00+00:00,sl,97.4895,95.6065,95.6065,93.65175,0.01,219.3,18.87,1.292,185.0,16.2
UKOUSD,SELL,2026-04-15 09:07:00+00:00,2026-04-15 09:34:00+00:00,sl,96.6865,95.8915,95.8915,95.22936,0.01,83.3,7.16,0.485,76.2,6.84
GBPUSD,SELL,2026-04-15 10:05:00+00:00,2026-04-15 11:18:00+00:00,sl,1.35667,1.35667,1.35667,1.35339,0.03,11.9,3.08,0.208,-1.6,-0.0
UKOUSD,SELL,2026-04-15 11:02:00+00:00,2026-04-15 12:11:00+00:00,sl,96.2015,97.472,97.472,93.97812,0.01,127.1,10.93,0.737,-130.35,-10.93
GBPUSD,SELL,2026-04-15 12:22:00+00:00,2026-04-15 15:56:00+00:00,sl,1.35577,1.35577,1.35577,1.35128,0.02,16.3,2.81,0.191,-1.6,-0.0
NAS100,BUY,2026-04-15 14:07:00+00:00,2026-04-15 14:47:00+00:00,sl,25850.56,25906.66,25906.66,25967.36974,0.1,519.2,5.19,0.353,553.0,5.61
UKOUSD,SELL,2026-04-15 14:50:00+00:00,2026-04-16 16:41:00+00:00,sl,96.7365,98.31375,98.31375,93.97631,0.01,157.7,13.57,0.918,-161.02,-13.57
SP500,BUY,2026-04-15 15:16:00+00:00,2026-04-15 16:39:00+00:00,sl,6974.04,6991.23,6991.23,7001.26708,0.30000000000000004,108.9,2.81,0.19,168.3,4.44
SP500,BUY,2026-04-15 17:20:00+00:00,2026-04-15 21:03:00+00:00,sl,6991.04,7015.78,7015.78,7026.08375,0.30000000000000004,140.2,3.62,0.244,243.8,6.38
EURUSD,SELL,2026-04-16 10:45:00+00:00,2026-04-16 14:03:00+00:00,sl,1.17955,1.17847,1.17847,1.17684,0.04,9.1,3.12,0.207,9.55,3.73
NZDUSD,SELL,2026-04-16 10:51:00+00:00,2026-04-16 12:28:00+00:00,tp,0.5904,0.58895,0.5904,0.58895,0.09,4.8,3.75,0.25,13.13,11.25
NZDUSD,SELL,2026-04-16 12:41:00+00:00,2026-04-16 17:10:00+00:00,sl,0.58931,0.58931,0.58931,0.58766,0.07,5.5,3.32,0.219,-1.4,-0.0
SP500,BUY,2026-04-16 14:43:00+00:00,2026-04-16 16:51:00+00:00,sl,7036.04,7029.23017,7029.23017,7053.06458,0.6000000000000001,68.1,3.51,0.232,-71.7,-3.51
NZDUSD,SELL,2026-04-16 17:25:00+00:00,2026-04-16 18:09:00+00:00,sl,0.58894,0.58949,0.58949,0.58728,0.07,5.5,3.33,0.222,-6.93,-3.33
UKOUSD,BUY,2026-04-16 17:46:00+00:00,2026-04-16 19:44:00+00:00,sl,99.2625,100.7545,100.7545,102.234,0.01,169.8,14.61,0.973,145.9,12.84
NZDUSD,SELL,2026-04-16 18:16:00+00:00,2026-04-17 00:01:00+00:00,sl,0.58945,0.58945,0.58945,0.5877,0.07,5.8,3.5,0.234,-1.4,-0.0
UKOUSD,BUY,2026-04-16 19:52:00+00:00,2026-04-17 03:06:00+00:00,sl,100.9425,99.189,99.189,104.01112,0.01,175.3,15.08,0.999,-178.65,-15.08
EURUSD,SELL,2026-04-16 20:01:00+00:00,2026-04-17 01:05:00+00:00,sl,1.17739,1.1786,1.1786,1.17378,0.03,12.0,3.11,0.206,-13.34,-3.11
NZDUSD,SELL,2026-04-17 10:06:00+00:00,2026-04-17 10:50:00+00:00,sl,0.58831,0.58864,0.58864,0.58729,0.12,3.4,3.49,0.234,-4.78,-3.49
UKOUSD,BUY,2026-04-17 10:09:00+00:00,2026-04-17 11:40:00+00:00,sl,99.9595,99.27415,99.27415,101.15886,0.01,68.5,5.9,0.395,-71.83,-5.9
NZDUSD,SELL,2026-04-17 10:52:00+00:00,2026-04-17 11:40:00+00:00,sl,0.58857,0.58893,0.58893,0.58749,0.12,3.6,3.71,0.249,-4.99,-3.71
EU50,BUY,2026-04-17 11:54:00+00:00,2026-04-17 15:48:00+00:00,sl,5972.07,5997.87,5997.87,6034.5075,0.1,208.1,2.08,0.138,245.0,2.58
NZDUSD,SELL,2026-04-17 12:05:00+00:00,2026-04-17 14:04:00+00:00,tp,0.58932,0.58814,0.58932,0.58814,0.11,3.9,3.73,0.248,10.42,11.19
EURUSD,BUY,2026-04-17 12:07:00+00:00,2026-04-17 15:47:00+00:00,tp,1.17972,1.18204,1.17972,1.18204,0.05,7.7,3.33,0.222,21.94,10.0
UKOUSD,SELL,2026-04-17 12:19:00+00:00,2026-04-17 12:37:00+00:00,sl,98.7865,97.5065,97.5065,96.19064,0.01,148.3,12.76,0.848,124.7,11.01
UKOUSD,SELL,2026-04-17 12:39:00+00:00,2026-04-17 15:26:00+00:00,sl,97.5765,95.6615,95.6615,94.78613,0.01,159.4,13.72,0.905,188.2,16.47
GBPUSD,BUY,2026-04-17 13:08:00+00:00,2026-04-17 13:55:00+00:00,sl,1.3535,1.35222,1.35222,1.35701,0.03,12.8,3.3,0.218,-14.38,-3.3
GBPUSD,SELL,2026-04-17 13:55:00+00:00,2026-04-17 14:48:00+00:00,sl,1.35215,1.35344,1.35344,1.34863,0.03,12.8,3.3,0.219,-14.4,-3.3
NZDUSD,SELL,2026-04-17 14:49:00+00:00,2026-04-17 15:24:00+00:00,sl,0.58869,0.58915,0.58915,0.58732,0.09,4.6,3.55,0.234,-5.98,-3.55
UKOUSD,SELL,2026-04-17 15:35:00+00:00,2026-04-17 15:49:00+00:00,tp,96.1765,93.4255,94.3515,93.4255,0.01,157.2,13.52,0.882,271.8,23.67
NZDUSD,BUY,2026-04-17 15:45:00+00:00,2026-04-17 15:51:00+00:00,sl,0.58995,0.59138,0.59138,0.59196,0.06,6.7,3.46,0.226,12.85,7.36
EURUSD,BUY,2026-04-17 15:55:00+00:00,2026-04-17 16:27:00+00:00,sl,1.1833,1.1833,1.1833,1.18715,0.03,12.8,3.31,0.21,-1.3,0.0
UKOUSD,SELL,2026-04-17 16:19:00+00:00,2026-04-20 01:00:00+00:00,sl,90.3215,94.6895,94.6895,82.6775,0.01,436.8,37.58,2.384,-440.1,-37.58
EURUSD,BUY,2026-04-17 16:31:00+00:00,2026-04-17 17:36:00+00:00,sl,1.1837,1.18187,1.18187,1.18918,0.02,18.3,3.14,0.199,-19.57,-3.14
EURUSD,BUY,2026-04-17 17:40:00+00:00,2026-04-17 18:43:00+00:00,sl,1.18236,1.18001,1.18001,1.1894,0.01,23.5,2.02,0.128,-24.78,-2.02
EURUSD,SELL,2026-04-17 20:24:00+00:00,2026-04-20 00:01:00+00:00,tp,1.17883,1.17498,1.17726,1.17498,0.03,12.8,3.31,0.211,37.15,9.92
Nikkei225,BUY,2026-04-21 01:00:00+00:00,2026-04-21 02:49:00+00:00,sl,59278.83,59137.83038,59137.83038,59701.82888,5.0,1410.0,3.52,0.228,-1540.0,-3.52
Nikkei225,SELL,2026-04-21 02:49:00+00:00,2026-04-21 03:09:00+00:00,sl,59135.83,59290.32962,59290.32962,58672.33112,4.0,1545.0,3.09,0.201,-1675.0,-3.09
Nikkei225,BUY,2026-04-21 03:09:00+00:00,2026-04-21 11:06:00+00:00,sl,59358.83,59168.33038,59168.33038,59930.32888,4.0,1905.0,3.81,0.248,-2035.0,-3.81
EU50,BUY,2026-04-21 08:32:00+00:00,2026-04-21 09:07:00+00:00,sl,6019.79,6007.415,6007.415,6056.915,0.30000000000000004,123.8,3.71,0.242,-136.75,-3.71
GBPUSD,SELL,2026-04-21 10:02:00+00:00,2026-04-21 11:09:00+00:00,tp,1.35179,1.3488,1.35054,1.3488,0.04,10.9,3.74,0.244,28.26,10.28
GBPAUD,BUY,2026-04-21 10:04:00+00:00,2026-04-21 11:09:00+00:00,sl,1.8877,1.8877,1.8877,1.89099,0.05,12.0,3.68,0.24,-1.8,0.0
EURUSD,SELL,2026-04-21 10:14:00+00:00,2026-04-21 15:38:00+00:00,tp,1.17741,1.17556,1.17741,1.17556,0.07,6.2,3.7,0.242,17.15,11.11
GBPAUD,BUY,2026-04-21 11:14:00+00:00,2026-04-21 11:20:00+00:00,sl,1.8879,1.88642,1.88642,1.89196,0.04,14.8,3.65,0.237,-16.6,-3.65
GBPAUD,SELL,2026-04-21 11:20:00+00:00,2026-04-21 12:08:00+00:00,sl,1.88634,1.88797,1.88797,1.88188,0.03,16.2,3.0,0.195,-18.04,-3.0
GBPUSD,SELL,2026-04-21 11:20:00+00:00,2026-04-21 13:10:00+00:00,sl,1.34906,1.35095,1.35095,1.34389,0.02,18.8,3.24,0.211,-20.41,-3.24
GBPAUD,BUY,2026-04-21 12:08:00+00:00,2026-04-21 16:40:00+00:00,sl,1.88804,1.88623,1.88623,1.89303,0.03,18.1,3.35,0.219,-19.95,-3.35
UKOUSD,SELL,2026-04-21 12:17:00+00:00,2026-04-21 17:59:00+00:00,sl,95.7365,97.4855,97.4855,92.67575,0.01,174.9,15.05,0.981,-178.2,-15.05
USDJPY,BUY,2026-04-21 15:15:00+00:00,2026-04-21 18:43:00+00:00,sl,159.063,159.4045,159.4045,159.69239,0.03,21.0,3.4,0.222,32.25,5.53
EU50,SELL,2026-04-21 15:30:00+00:00,2026-04-21 17:35:00+00:00,sl,6000.49,5969.89,5969.89,5926.24,0.1,247.5,2.48,0.162,293.0,3.06
GBPAUD,SELL,2026-04-21 16:40:00+00:00,2026-04-21 17:42:00+00:00,sl,1.88613,1.88484,1.88484,1.8822,0.04,14.3,3.53,0.229,11.2,3.2
NZDUSD,BUY,2026-04-21 16:57:00+00:00,2026-04-21 17:46:00+00:00,sl,0.5918,0.5912,0.5912,0.59358,0.07,5.9,3.58,0.233,-7.34,-3.58
EURUSD,BUY,2026-04-21 17:35:00+00:00,2026-04-21 17:55:00+00:00,sl,1.17681,1.17579,1.17579,1.17986,0.04,10.2,3.49,0.227,-11.46,-3.49
GBPAUD,SELL,2026-04-21 17:51:00+00:00,2026-04-21 18:36:00+00:00,sl,1.88521,1.88701,1.88701,1.88025,0.03,18.0,3.33,0.216,-19.83,-3.33
